sample_id,comparison,num_foci,delta_dice,delta_component_recall,delta_merge_count,ssq_dice,ablation_dice,ssq_merge_count,ablation_merge_count
sample_2747,w/o source-relative query cue,2,-0.06653341901876542,0.0,0.0,0.678625613565516,0.7451590325842814,0.0,0.0
sample_2751,w/o source-relative query cue,2,0.10211880710913368,0.0,0.0,0.8769248317555167,0.774806024646383,0.0,0.0
sample_2759,w/o source-relative query cue,1,0.025021017773011356,0.0,0.0,0.8776096321662004,0.852588614393189,0.0,0.0
sample_2769,w/o source-relative query cue,3,-0.28341505500754566,0.0,0.0,0.3197943916658314,0.6032094466733771,1.0,1.0
sample_2771,w/o source-relative query cue,1,-0.006416655132309601,0.0,0.0,0.9280145739009488,0.9344312290332584,0.0,0.0
sample_2784,w/o source-relative query cue,1,0.18217891933043695,0.0,0.0,0.8526068208547113,0.6704279015242743,0.0,0.0
sample_2799,w/o source-relative query cue,3,-0.04124533515250939,0.0,0.0,0.8000275824024962,0.8412729175550056,1.0,1.0
sample_2804,w/o source-relative query cue,2,0.09360381770910453,0.0,0.0,0.8280279503106425,0.7344241326015379,0.0,0.0
sample_2833,w/o source-relative query cue,3,-0.039966369573705696,0.0,1.0,0.704732201763507,0.7446985713372127,1.0,0.0
sample_2844,w/o source-relative query cue,2,0.003210911805870631,0.0,0.0,0.8064255078094171,0.8032145960035465,0.0,0.0
sample_2850,w/o source-relative query cue,3,0.02054221390503741,0.0,0.0,0.7967196419479011,0.7761774280428637,0.0,0.0
sample_2872,w/o source-relative query cue,1,0.10256972029900568,0.0,0.0,0.801065834795736,0.6984961144967303,0.0,0.0
sample_2873,w/o source-relative query cue,2,-0.05506617903843419,-0.5,0.0,0.4363545484843082,0.4914207275227424,0.0,0.0
sample_2874,w/o source-relative query cue,1,0.09691179017764295,0.0,0.0,0.8035976822625586,0.7066858920849156,0.0,0.0
sample_2887,w/o source-relative query cue,2,-0.11649479473447888,0.0,0.0,0.7080919568267249,0.8245867515612038,0.0,0.0
sample_2909,w/o source-relative query cue,2,-0.010244715390740344,0.0,0.0,0.6905644419016169,0.7008091572923573,0.0,0.0
sample_2932,w/o source-relative query cue,2,0.10549150798215445,0.0,0.0,0.8627464888637173,0.7572549808815628,0.0,0.0
sample_2934,w/o source-relative query cue,1,0.255055571631169,0.0,0.0,0.885221915135797,0.630166343504628,0.0,0.0
sample_2936,w/o source-relative query cue,1,0.016273613823444277,0.0,0.0,0.4152063583267114,0.3989327445032671,0.0,0.0
sample_2945,w/o source-relative query cue,3,0.01032549818646944,0.0,0.0,0.787664679473182,0.7773391812867125,0.0,0.0
sample_2948,w/o source-relative query cue,2,0.04441611505094889,0.0,0.0,0.8741418764302745,0.8297257613793256,0.0,0.0
sample_2951,w/o source-relative query cue,1,0.05931619378125785,0.0,0.0,0.5847095671984733,0.5253933734172155,0.0,0.0
sample_2956,w/o source-relative query cue,2,0.08093374923056651,0.0,0.0,0.731171777794239,0.6502380285636725,0.0,0.0
sample_2961,w/o source-relative query cue,2,0.05263027607914861,0.0,0.0,0.6009591367771001,0.5483288606979515,1.0,1.0
sample_2977,w/o source-relative query cue,1,0.066070475454029,0.0,0.0,0.7965895249696732,0.7305190495156442,0.0,0.0
sample_2987,w/o source-relative query cue,3,-0.05255831932080307,0.3333333333333333,-1.0,0.4368413240318859,0.489399643352689,0.0,1.0
sample_2993,w/o source-relative query cue,3,-0.10321071267732307,-0.33333333333333337,1.0,0.6373267372942375,0.7405374499715606,1.0,0.0
