sample_id,num_foci,depth_tier,source_type,shape_set,gt_component_count,pred_component_count,matched_component_count,missed_component_count,false_component_count,merge_count,split_count,component_recall,component_precision,mean_matched_iou,small_component_recall,method
sample_2175,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.2663354411321891,,w/o query-canonical reliability
sample_2196,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5443078855144733,,w/o query-canonical reliability
sample_2199,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6874778876805676,,w/o query-canonical reliability
sample_2202,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4056316477893937,,w/o query-canonical reliability
sample_2207,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6909939738977371,,w/o query-canonical reliability
sample_2208,3,medium,uniform,ellipsoid+irregular,3,2,1,2,1,1,0,0.3333333333333333,0.5,0.4086135147631944,,w/o query-canonical reliability
sample_2209,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6340365682137834,,w/o query-canonical reliability
sample_2225,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6485947339836606,,w/o query-canonical reliability
sample_2234,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7516096767951409,,w/o query-canonical reliability
sample_2259,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.648423805548775,,w/o query-canonical reliability
sample_2263,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.583063927770833,,w/o query-canonical reliability
sample_2266,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4264520701143672,,w/o query-canonical reliability
sample_2270,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3002593494612174,,w/o query-canonical reliability
sample_2271,3,shallow,uniform,ellipsoid+irregular,3,3,2,1,1,1,0,0.6666666666666666,0.6666666666666666,0.4116511905980507,,w/o query-canonical reliability
sample_2281,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.554199548226345,,w/o query-canonical reliability
sample_2293,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7820184624932123,,w/o query-canonical reliability
sample_2299,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4723362105561058,,w/o query-canonical reliability
sample_2306,3,shallow,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3726900669406423,,w/o query-canonical reliability
sample_2323,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6103364353720788,,w/o query-canonical reliability
sample_2357,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4618945817456029,,w/o query-canonical reliability
sample_2361,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5410079339566963,,w/o query-canonical reliability
sample_2372,3,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3645857916221074,,w/o query-canonical reliability
sample_2375,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.52310454430282,,w/o query-canonical reliability
sample_2378,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4117043176464628,,w/o query-canonical reliability
sample_2385,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.4733428042434991,,w/o query-canonical reliability
sample_2409,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3987750537646097,,w/o query-canonical reliability
sample_2413,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3415333701555739,,w/o query-canonical reliability
sample_2418,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.693799158587891,,w/o query-canonical reliability
sample_2435,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4914504364462513,,w/o query-canonical reliability
sample_2440,2,deep,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.5136950518695425,,w/o query-canonical reliability
sample_2442,3,medium,uniform,ellipsoid+irregular+sphere,3,3,2,1,1,0,0,0.6666666666666666,0.6666666666666666,0.4753974150770087,,w/o query-canonical reliability
sample_2453,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7848481060132516,,w/o query-canonical reliability
sample_2472,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6813402641206587,,w/o query-canonical reliability
sample_2477,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5318632836957613,,w/o query-canonical reliability
sample_2478,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6812375515256478,,w/o query-canonical reliability
sample_2483,3,medium,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6224760455290439,,w/o query-canonical reliability
sample_2494,3,deep,uniform,irregular+sphere,1,1,1,0,0,0,0,1.0,1.0,0.3013141218064172,,w/o query-canonical reliability
sample_2505,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5409908955256157,,w/o query-canonical reliability
sample_2533,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6976714267335649,,w/o query-canonical reliability
sample_2536,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.3728816372232874,,w/o query-canonical reliability
sample_2584,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7229677168416958,,w/o query-canonical reliability
sample_2589,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4033225104858272,,w/o query-canonical reliability
sample_2600,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5754023233507407,,w/o query-canonical reliability
sample_2603,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8349201474201474,,w/o query-canonical reliability
sample_2614,3,medium,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.592953262503544,,w/o query-canonical reliability
sample_2643,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7385408819609434,,w/o query-canonical reliability
sample_2650,3,medium,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3475433634137706,,w/o query-canonical reliability
sample_2655,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6460557146576412,,w/o query-canonical reliability
sample_2676,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4585559615454591,,w/o query-canonical reliability
sample_2682,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.6843911367896874,,w/o query-canonical reliability
sample_2684,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.7079617811955923,,w/o query-canonical reliability
sample_2698,2,deep,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.6088128433795542,,w/o query-canonical reliability
sample_2702,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5145997998136196,,w/o query-canonical reliability
sample_2711,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5356242830980591,,w/o query-canonical reliability
sample_2719,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7617037245520217,,w/o query-canonical reliability
sample_2741,3,medium,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4722604802445762,,w/o query-canonical reliability
sample_2745,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7573941184050114,,w/o query-canonical reliability
sample_2747,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5668652858875631,,w/o query-canonical reliability
sample_2751,2,medium,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.6606713722720781,,w/o query-canonical reliability
sample_2759,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.8049540966568508,,w/o query-canonical reliability
sample_2769,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3335281739097758,,w/o query-canonical reliability
sample_2771,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8612669245647969,,w/o query-canonical reliability
sample_2784,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6019091153535897,,w/o query-canonical reliability
sample_2799,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5890049839844065,,w/o query-canonical reliability
sample_2804,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6280215489975232,,w/o query-canonical reliability
sample_2833,3,medium,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5824807740929183,,w/o query-canonical reliability
sample_2844,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6857760757143525,,w/o query-canonical reliability
sample_2850,3,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.6619878733348915,,w/o query-canonical reliability
sample_2872,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5762493085008298,,w/o query-canonical reliability
sample_2873,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.2704330466405101,,w/o query-canonical reliability
sample_2874,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4970647881310706,,w/o query-canonical reliability
sample_2887,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.67803425357055,,w/o query-canonical reliability
sample_2909,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.5864555976598501,,w/o query-canonical reliability
sample_2932,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6414376516721636,,w/o query-canonical reliability
sample_2934,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4604321907600596,,w/o query-canonical reliability
sample_2936,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.2749175754501649,,w/o query-canonical reliability
sample_2945,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.644391771707589,,w/o query-canonical reliability
sample_2948,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6929504743533206,,w/o query-canonical reliability
sample_2951,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3966183574879227,,w/o query-canonical reliability
sample_2956,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5255856017406717,,w/o query-canonical reliability
sample_2961,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.4935879733894535,,w/o query-canonical reliability
sample_2977,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4295868502887605,,w/o query-canonical reliability
sample_2987,3,deep,uniform,ellipsoid+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.2744940714986181,,w/o query-canonical reliability
sample_2993,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5254463112826584,,w/o query-canonical reliability
sample_0002,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7898804197510778,,w/o source-relative query cue
sample_0006,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7011007620660458,,w/o source-relative query cue
sample_0022,2,shallow,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.3481731254592826,,w/o source-relative query cue
sample_0032,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6480250293312475,,w/o source-relative query cue
sample_0038,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6247062328219044,,w/o source-relative query cue
sample_0079,2,medium,uniform,ellipsoid,2,1,1,1,0,1,0,0.5,1.0,0.280988887931777,,w/o source-relative query cue
sample_0096,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5438287035949523,,w/o source-relative query cue
sample_0100,2,shallow,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.2558176898365747,,w/o source-relative query cue
sample_0108,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7419204990377596,,w/o source-relative query cue
sample_0113,3,medium,uniform,ellipsoid,3,3,3,0,0,0,0,1.0,1.0,0.4515290074079696,,w/o source-relative query cue
sample_0122,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.5636656936766831,,w/o source-relative query cue
sample_0128,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.7010611777960066,,w/o source-relative query cue
sample_0130,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4870682299631076,,w/o source-relative query cue
sample_0158,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.792140063326504,,w/o source-relative query cue
sample_0163,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5479422535164743,,w/o source-relative query cue
sample_0180,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.3424708974840406,,w/o source-relative query cue
sample_0187,3,medium,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5357180389570976,,w/o source-relative query cue
sample_0189,3,shallow,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.7376627334901704,,w/o source-relative query cue
sample_0192,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.2599975234518352,,w/o source-relative query cue
sample_0207,2,medium,uniform,irregular+sphere,2,1,1,1,0,0,0,0.5,1.0,0.6002313232742758,,w/o source-relative query cue
sample_0234,3,deep,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.3872840239829841,,w/o source-relative query cue
sample_0240,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6273741786251499,,w/o source-relative query cue
sample_0248,3,deep,uniform,irregular,3,3,3,0,0,0,0,1.0,1.0,0.5168316220373671,,w/o source-relative query cue
sample_0260,3,medium,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.4024871514943429,,w/o source-relative query cue
sample_0276,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7181920680150544,,w/o source-relative query cue
sample_0280,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.1771663346613546,,w/o source-relative query cue
sample_0290,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5656947894335089,,w/o source-relative query cue
sample_0297,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7331907090464548,,w/o source-relative query cue
sample_0300,3,shallow,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.440896069995234,,w/o source-relative query cue
sample_0308,2,deep,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.6744922144783518,,w/o source-relative query cue
sample_0322,2,deep,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.4634907206683233,,w/o source-relative query cue
sample_0328,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7847978436657682,,w/o source-relative query cue
sample_0335,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6203559163284421,,w/o source-relative query cue
sample_0347,2,deep,uniform,ellipsoid+irregular,2,1,1,1,0,1,0,0.5,1.0,0.2979494732072051,,w/o source-relative query cue
sample_0350,3,shallow,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.4607090833716221,,w/o source-relative query cue
sample_0378,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.550764441845573,,w/o source-relative query cue
sample_0382,2,shallow,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4458871590752119,,w/o source-relative query cue
sample_0386,3,deep,uniform,irregular+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4667103970217205,,w/o source-relative query cue
sample_0396,3,deep,uniform,ellipsoid,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6141289799631716,,w/o source-relative query cue
sample_0397,3,medium,uniform,ellipsoid,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.6551724137931034,,w/o source-relative query cue
sample_0401,3,deep,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3294521208692227,,w/o source-relative query cue
sample_0409,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.3430380464874236,,w/o source-relative query cue
sample_0418,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.3328275324068242,,w/o source-relative query cue
sample_0436,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.2829657479169297,,w/o source-relative query cue
sample_0438,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5836421135330447,,w/o source-relative query cue
sample_0447,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.7543324552890615,,w/o source-relative query cue
sample_0449,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.5883757475697267,,w/o source-relative query cue
sample_0456,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4298617832244323,,w/o source-relative query cue
sample_0458,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.7059699472045485,,w/o source-relative query cue
sample_0469,3,shallow,uniform,ellipsoid+sphere,3,4,3,0,1,0,1,1.0,0.75,0.4629485591523265,,w/o source-relative query cue
sample_0472,1,shallow,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8372379778051788,,w/o source-relative query cue
sample_0473,3,medium,uniform,ellipsoid+irregular,3,4,3,0,1,0,0,1.0,0.75,0.5722121223912412,,w/o source-relative query cue
sample_0511,2,deep,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5651017176455553,,w/o source-relative query cue
sample_0521,3,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5026230550642847,,w/o source-relative query cue
sample_0525,3,medium,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.4375725958343481,,w/o source-relative query cue
sample_0535,2,medium,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.6424849926378978,,w/o source-relative query cue
sample_0536,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.5905626586377055,,w/o source-relative query cue
sample_0541,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.584166288050886,,w/o source-relative query cue
sample_0566,3,medium,uniform,irregular+sphere,3,1,1,2,0,1,0,0.3333333333333333,1.0,0.3762598477179701,,w/o source-relative query cue
sample_0585,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4372514447275213,,w/o source-relative query cue
sample_0603,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6918834451695928,,w/o source-relative query cue
sample_0610,2,medium,uniform,sphere,2,1,1,1,0,1,0,0.5,1.0,0.4555041152263374,,w/o source-relative query cue
sample_0626,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.3648346409828265,,w/o source-relative query cue
sample_0633,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4001452328798268,,w/o source-relative query cue
sample_0646,3,deep,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5391868767040972,,w/o source-relative query cue
sample_0647,3,deep,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6482079594339439,,w/o source-relative query cue
sample_0652,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5044457039539144,,w/o source-relative query cue
sample_0661,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.5719508628253875,,w/o source-relative query cue
sample_0666,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.3427485531657597,,w/o source-relative query cue
sample_0674,3,shallow,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.5986809816966397,,w/o source-relative query cue
sample_0676,3,medium,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.5325,,w/o source-relative query cue
sample_0681,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6417962794657261,,w/o source-relative query cue
sample_0712,2,shallow,uniform,irregular+sphere,2,1,1,1,0,1,0,0.5,1.0,0.2103488249552113,,w/o source-relative query cue
sample_0751,3,shallow,uniform,irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.6427478305470167,,w/o source-relative query cue
sample_0761,1,deep,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5766300583753834,,w/o source-relative query cue
sample_0777,2,medium,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.7749538683808126,,w/o source-relative query cue
sample_0778,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.6135774846914743,,w/o source-relative query cue
sample_0791,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.8215586307356154,,w/o source-relative query cue
sample_0796,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.8689271255060729,,w/o source-relative query cue
sample_0807,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.524846690632269,,w/o source-relative query cue
sample_0817,1,shallow,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.4578346402531297,,w/o source-relative query cue
sample_0823,1,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4990050988682999,,w/o source-relative query cue
sample_0858,3,deep,uniform,ellipsoid+irregular,3,3,3,0,0,0,0,1.0,1.0,0.6156245632084713,,w/o source-relative query cue
sample_0860,3,deep,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.432288019240457,,w/o source-relative query cue
sample_0867,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5540493049594264,,w/o source-relative query cue
sample_0870,3,shallow,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.4746089844205942,,w/o source-relative query cue
sample_0875,3,shallow,uniform,sphere,3,3,3,0,0,0,0,1.0,1.0,0.5808016513352267,,w/o source-relative query cue
sample_0881,3,deep,uniform,ellipsoid+irregular,1,1,1,0,0,0,0,1.0,1.0,0.582534509202454,,w/o source-relative query cue
sample_0895,2,deep,uniform,sphere,2,2,2,0,0,0,0,1.0,1.0,0.7700992504736018,,w/o source-relative query cue
sample_0911,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.473823854774374,,w/o source-relative query cue
sample_0913,2,shallow,uniform,ellipsoid,2,2,2,0,0,0,0,1.0,1.0,0.3251866376266426,,w/o source-relative query cue
sample_0914,1,deep,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.3428782560502494,,w/o source-relative query cue
sample_0920,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.5505705106901517,,w/o source-relative query cue
sample_0932,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.2641040804257835,,w/o source-relative query cue
sample_0942,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7415835666429818,,w/o source-relative query cue
sample_0953,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7468989816110816,,w/o source-relative query cue
sample_0960,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.7661943319838057,,w/o source-relative query cue
sample_0974,2,medium,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5259821369592943,,w/o source-relative query cue
sample_0977,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5033405767724083,,w/o source-relative query cue
sample_0979,1,medium,uniform,sphere,1,1,1,0,0,0,0,1.0,1.0,0.6140054127198917,,w/o source-relative query cue
sample_1000,3,medium,uniform,irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6163507457073188,,w/o source-relative query cue
sample_1002,2,deep,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.6169573383418299,,w/o source-relative query cue
sample_1003,3,medium,uniform,ellipsoid+sphere,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.630544325156755,,w/o source-relative query cue
sample_1015,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6943056674834467,,w/o source-relative query cue
sample_1018,1,medium,uniform,ellipsoid,1,1,1,0,0,0,0,1.0,1.0,0.5718282682103232,,w/o source-relative query cue
sample_1028,2,shallow,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4891252544122603,,w/o source-relative query cue
sample_1068,3,shallow,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.5894789093745352,,w/o source-relative query cue
sample_1069,3,shallow,uniform,ellipsoid+sphere,3,3,3,0,0,0,0,1.0,1.0,0.4817969534730086,,w/o source-relative query cue
sample_1072,3,medium,uniform,ellipsoid+irregular,3,2,2,1,0,1,0,0.6666666666666666,1.0,0.3838102253466734,,w/o source-relative query cue
sample_1078,2,medium,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.5874795878984713,,w/o source-relative query cue
sample_1081,2,shallow,uniform,ellipsoid+sphere,1,1,1,0,0,0,0,1.0,1.0,0.5181535517818704,,w/o source-relative query cue
sample_1085,2,medium,uniform,irregular,2,2,2,0,0,0,0,1.0,1.0,0.7394380975364222,,w/o source-relative query cue
sample_1086,2,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.6364923122275428,,w/o source-relative query cue
sample_1092,3,deep,uniform,ellipsoid+irregular+sphere,3,3,3,0,0,0,0,1.0,1.0,0.5469518133266523,,w/o source-relative query cue
sample_1093,2,deep,uniform,ellipsoid+sphere,2,2,2,0,0,0,0,1.0,1.0,0.7707332698573797,,w/o source-relative query cue
sample_1096,2,shallow,uniform,ellipsoid+irregular,2,2,2,0,0,0,0,1.0,1.0,0.5361752054717748,,w/o source-relative query cue
sample_1112,3,medium,uniform,ellipsoid+irregular+sphere,3,2,2,1,0,0,0,0.6666666666666666,1.0,0.6140102225054553,,w/o source-relative query cue
sample_1126,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.4562222222222222,,w/o source-relative query cue
sample_1133,1,shallow,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.634393434213901,,w/o source-relative query cue
sample_1135,3,deep,uniform,irregular+sphere,2,2,2,0,0,0,0,1.0,1.0,0.4833590325016572,,w/o source-relative query cue
sample_1139,1,medium,uniform,irregular,1,1,1,0,0,0,0,1.0,1.0,0.3018867924528302,,w/o source-relative query cue
